(1, 1, 1, 1, 1, 1)
(3, 2, 2, 1, 2, 2)
(3, 2, 2, 1, 2, 3)
(3, 2, 2, 1, 2, 4)
(3, 2, 2, 1, 3, 1)
(3, 2, 2, 1, 3, 2)
(3, 2, 2, 1, 3, 3)
(3, 2, 2, 1, 3, 4)
(3, 2, 2, 1, 4, 1)
(3, 2, 2, 1, 4, 2)
(3, 2, 2, 1, 4, 3)
(3, 2, 2, 1, 4, 4)
(3, 2, 2, 2, 1, 1)
(3, 2, 2, 2, 1, 2)
(3, 2, 2, 2, 1, 3)
(3, 2, 2, 2, 1, 4)
(3, 2, 2, 2, 2, 1)
(3, 2, 2, 2, 2, 2)
(3, 2, 2, 2, 2, 3)
(3, 2, 2, 2, 2, 4)
(3, 2, 2, 2, 3, 1)
(3, 2, 2, 2, 3, 2)
(3, 2, 2, 2, 3, 3)
(3, 2, 2, 2, 3, 4)
(3, 2, 2, 2, 4, 1)
(3, 2, 2, 2, 4, 2)
(3, 2, 2, 2, 4, 3)
(3, 2, 2, 2, 4, 4)
(3, 2, 2, 3, 1, 1)
(3, 2, 2, 3, 1, 2)
(3, 2, 2, 3, 1, 3)
(3, 2, 2, 3, 1, 4)
(3, 2, 2, 3, 2, 1)
(3, 2, 2, 3, 2, 2)
(3, 2, 2, 3, 2, 3)
(3, 2, 2, 3, 2, 4)
(3, 2, 2, 3, 3, 1)
(3, 2, 2, 3, 3, 2)
(3, 2, 2, 3, 3, 3)
(3, 2, 2, 3, 3, 4)
(3, 2, 2, 3, 4, 1)
(3, 2, 2, 3, 4, 2)
(3, 2, 2, 3, 4, 3)
(3, 2, 2, 3, 4, 4)
(3, 2, 2, 4, 1, 1)
(3, 2, 2, 4, 1, 2)
(3, 2, 2, 4, 1, 3)
(3, 2, 2, 4, 1, 4)
(3, 2, 2, 4, 2, 1)
(3, 2, 2, 4, 2, 2)
(3, 2, 2, 4, 2, 3)
(3, 2, 2, 4, 2, 4)
(3, 2, 2, 4, 3, 1)
(3, 2, 2, 4, 3, 2)
(3, 2, 2, 4, 3, 3)
(3, 2, 2, 4, 3, 4)
(3, 2, 2, 4, 4, 1)
(3, 2, 2, 4, 4, 2)
(3, 2, 2, 4, 4, 3)
(3, 2, 2, 4, 4, 4)
(3, 2, 3, 1, 1, 1)
(3, 2, 3, 1, 1, 2)
(3, 2, 3, 1, 1, 3)
(3, 2, 3, 1, 1, 4)
(3, 2, 3, 1, 2, 1)
(3, 2, 3, 1, 2, 2)
(3, 2, 3, 1, 2, 3)
(3, 2, 3, 1, 2, 4)
(3, 2, 3, 1, 3, 1)
(3, 2, 3, 1, 3, 2)
(3, 2, 3, 1, 3, 3)
(3, 2, 3, 1, 3, 4)
(3, 2, 3, 1, 4, 1)
(3, 2, 3, 1, 4, 2)
(3, 2, 3, 1, 4, 3)
(3, 2, 3, 1, 4, 4)
(3, 2, 3, 2, 1, 1)
(3, 2, 3, 2, 1, 2)
(3, 2, 3, 2, 1, 3)
(3, 2, 3, 2, 1, 4)
(3, 2, 3, 2, 2, 1)
(3, 2, 3, 2, 2, 2)
(3, 2, 3, 2, 2, 3)
(3, 2, 3, 2, 2, 4)
(3, 2, 3, 2, 3, 1)
(3, 2, 3, 2, 3, 2)
(3, 2, 3, 2, 3, 3)
(3, 2, 3, 2, 3, 4)
(3, 2, 3, 2, 4, 1)
(3, 2, 3, 2, 4, 2)
(3, 2, 3, 2, 4, 3)
(3, 2, 3, 2, 4, 4)
(3, 2, 3, 3, 1, 1)
(3, 2, 3, 3, 1, 2)
(3, 2, 3, 3, 1, 3)
(3, 2, 3, 3, 1, 4)
(3, 2, 3, 3, 2, 1)
(3, 2, 3, 3, 2, 2)
(3, 2, 3, 3, 2, 3)
(3, 2, 3, 3, 2, 4)
(3, 2, 3, 3, 3, 1)
(3, 2, 3, 3, 3, 2)
(3, 2, 3, 3, 3, 3)
(3, 2, 3, 3, 3, 4)
(3, 2, 3, 3, 4, 1)
(3, 2, 3, 3, 4, 2)
(3, 2, 3, 3, 4, 3)
(3, 2, 3, 3, 4, 4)
(3, 2, 3, 4, 1, 1)
(3, 2, 3, 4, 1, 2)
(3, 2, 3, 4, 1, 3)
(3, 2, 3, 4, 1, 4)
(3, 2, 3, 4, 2, 1)
(3, 2, 3, 4, 2, 2)
(3, 2, 3, 4, 2, 3)
(3, 2, 3, 4, 2, 4)
(3, 2, 3, 4, 3, 1)
(3, 2, 3, 4, 3, 2)
(3, 2, 3, 4, 3, 3)
(3, 2, 3, 4, 3, 4)
(3, 2, 3, 4, 4, 1)
(3, 2, 3, 4, 4, 2)
(3, 2, 3, 4, 4, 3)
(3, 2, 3, 4, 4, 4)
(3, 2, 4, 1, 1, 1)
(3, 2, 4, 1, 1, 2)
(3, 2, 4, 1, 1, 3)
(3, 2, 4, 1, 1, 4)
(3, 2, 4, 1, 2, 1)
(3, 2, 4, 1, 2, 2)
(3, 2, 4, 1, 2, 3)
(3, 2, 4, 1, 2, 4)
(3, 2, 4, 1, 3, 1)
(3, 2, 4, 1, 3, 2)
(3, 2, 4, 1, 3, 3)
(3, 2, 4, 1, 3, 4)
(3, 2, 4, 1, 4, 1)
(3, 2, 4, 1, 4, 2)
(3, 2, 4, 1, 4, 3)
(3, 2, 4, 1, 4, 4)
(3, 2, 4, 2, 1, 1)
(3, 2, 4, 2, 1, 2)
(3, 2, 4, 2, 1, 3)
(3, 2, 4, 2, 1, 4)
(3, 2, 4, 2, 2, 1)
(3, 2, 4, 2, 2, 2)
(3, 2, 4, 2, 2, 3)
(3, 2, 4, 2, 2, 4)
(3, 2, 4, 2, 3, 1)
(3, 2, 4, 2, 3, 2)
(3, 2, 4, 2, 3, 3)
(3, 2, 4, 2, 3, 4)
(3, 2, 4, 2, 4, 1)
(3, 2, 4, 2, 4, 2)
(3, 2, 4, 2, 4, 3)
(3, 2, 4, 2, 4, 4)
(3, 2, 4, 3, 1, 1)
(3, 2, 4, 3, 1, 2)
(3, 2, 4, 3, 1, 3)
(3, 2, 4, 3, 1, 4)
(3, 2, 4, 3, 2, 1)
(3, 2, 4, 3, 2, 2)
(3, 2, 4, 3, 2, 3)
(3, 2, 4, 3, 2, 4)
(3, 2, 4, 3, 3, 1)
(3, 2, 4, 3, 3, 2)
(3, 2, 4, 3, 3, 3)
(3, 2, 4, 3, 3, 4)
(3, 2, 4, 3, 4, 1)
(3, 2, 4, 3, 4, 2)
(3, 2, 4, 3, 4, 3)
(3, 2, 4, 3, 4, 4)
(3, 2, 4, 4, 1, 1)
(3, 2, 4, 4, 1, 2)
(3, 2, 4, 4, 1, 3)
(3, 2, 4, 4, 1, 4)
(3, 2, 4, 4, 2, 1)
(3, 2, 4, 4, 2, 2)
(3, 2, 4, 4, 2, 3)
(3, 2, 4, 4, 2, 4)
(3, 2, 4, 4, 3, 1)
(3, 2, 4, 4, 3, 2)
(3, 2, 4, 4, 3, 3)
(3, 2, 4, 4, 3, 4)
(3, 2, 4, 4, 4, 1)
(3, 2, 4, 4, 4, 2)
(3, 2, 4, 4, 4, 3)
(3, 2, 4, 4, 4, 4)
(3, 3, 1, 1, 1, 1)
(3, 3, 1, 1, 1, 2)
(3, 3, 1, 1, 1, 3)
(3, 3, 1, 1, 1, 4)
(3, 3, 1, 1, 2, 1)
(3, 3, 1, 1, 2, 2)
(3, 3, 1, 1, 2, 3)
(3, 3, 1, 1, 2, 4)
(3, 3, 1, 1, 3, 1)
(3, 3, 1, 1, 3, 2)
(3, 3, 1, 1, 3, 3)
(3, 3, 1, 1, 3, 4)
(3, 3, 1, 1, 4, 1)
(3, 3, 1, 1, 4, 2)
(3, 3, 1, 1, 4, 3)
(3, 3, 1, 1, 4, 4)
(3, 3, 1, 2, 1, 1)
(3, 3, 1, 2, 1, 2)
(3, 3, 1, 2, 1, 3)
(3, 3, 1, 2, 1, 4)
(3, 3, 1, 2, 2, 1)
(3, 3, 1, 2, 2, 2)
(3, 3, 1, 2, 2, 3)
(3, 3, 1, 2, 2, 4)
(3, 3, 1, 2, 3, 1)
(3, 3, 1, 2, 3, 2)
(3, 3, 1, 2, 3, 3)
(3, 3, 1, 2, 3, 4)
(3, 3, 1, 2, 4, 1)
(3, 3, 1, 2, 4, 2)
(3, 3, 1, 2, 4, 3)
(3, 3, 1, 2, 4, 4)
(3, 3, 1, 3, 1, 1)
(3, 3, 1, 3, 1, 2)
(3, 3, 1, 3, 1, 3)
(3, 3, 1, 3, 1, 4)
(3, 3, 1, 3, 2, 1)
(3, 3, 1, 3, 2, 2)
(3, 3, 1, 3, 2, 3)
(3, 3, 1, 3, 2, 4)
(3, 3, 1, 3, 3, 1)
(3, 3, 1, 3, 3, 2)
(3, 3, 1, 3, 3, 3)
(3, 3, 1, 3, 3, 4)
(3, 3, 1, 3, 4, 1)
(3, 3, 1, 3, 4, 2)
(3, 3, 1, 3, 4, 3)
(3, 3, 1, 3, 4, 4)
(3, 3, 1, 4, 1, 1)
(3, 3, 1, 4, 1, 2)
(3, 3, 1, 4, 1, 3)
(3, 3, 1, 4, 1, 4)
(3, 3, 1, 4, 2, 1)
(3, 3, 1, 4, 2, 2)
(3, 3, 1, 4, 2, 3)
(3, 3, 1, 4, 2, 4)
(3, 3, 1, 4, 3, 1)
(3, 3, 1, 4, 3, 2)
(3, 3, 1, 4, 3, 3)
(3, 3, 1, 4, 3, 4)
(3, 3, 1, 4, 4, 1)
(3, 3, 1, 4, 4, 2)
(3, 3, 1, 4, 4, 3)
(3, 3, 1, 4, 4, 4)
(3, 3, 2, 1, 1, 1)
(3, 3, 2, 1, 1, 2)
(3, 3, 2, 1, 1, 3)
(3, 3, 2, 1, 1, 4)
(3, 3, 2, 1, 2, 1)
(3, 3, 2, 1, 2, 2)
(3, 3, 2, 1, 2, 3)
(3, 3, 2, 1, 2, 4)
(3, 3, 2, 1, 3, 1)
(3, 3, 2, 1, 3, 2)
(3, 3, 2, 1, 3, 3)
(3, 3, 2, 1, 3, 4)
(3, 3, 2, 1, 4, 1)
(3, 3, 2, 1, 4, 2)
(3, 3, 2, 1, 4, 3)
(3, 3, 2, 1, 4, 4)
(3, 3, 2, 2, 1, 1)
(3, 3, 2, 2, 1, 2)
(3, 3, 2, 2, 1, 3)
(3, 3, 2, 2, 1, 4)
(3, 3, 2, 2, 2, 1)
(3, 3, 2, 2, 2, 2)
(3, 3, 2, 2, 2, 3)
(3, 3, 2, 2, 2, 4)
(3, 3, 2, 2, 3, 1)
(3, 3, 2, 2, 3, 2)
(3, 3, 2, 2, 3, 3)
(3, 3, 2, 2, 3, 4)
(3, 3, 2, 2, 4, 1)
(3, 3, 2, 2, 4, 2)
(3, 3, 2, 2, 4, 3)
(3, 3, 2, 2, 4, 4)
(3, 3, 2, 3, 1, 1)
(3, 3, 2, 3, 1, 2)
(3, 3, 2, 3, 1, 3)
(3, 3, 2, 3, 1, 4)
(3, 3, 2, 3, 2, 1)
(3, 3, 2, 3, 2, 2)
(3, 3, 2, 3, 2, 3)
(3, 3, 2, 3, 2, 4)
(3, 3, 2, 3, 3, 1)
(3, 3, 2, 3, 3, 2)
(3, 3, 2, 3, 3, 3)
(3, 3, 2, 3, 3, 4)
(3, 3, 2, 3, 4, 1)
(3, 3, 2, 3, 4, 2)
(3, 3, 2, 3, 4, 3)
(3, 3, 2, 3, 4, 4)
(3, 3, 2, 4, 1, 1)
(3, 3, 2, 4, 1, 2)
(3, 3, 2, 4, 1, 3)
(3, 3, 2, 4, 1, 4)
(3, 3, 2, 4, 2, 1)
(3, 3, 2, 4, 2, 2)
(3, 3, 2, 4, 2, 3)
(3, 3, 2, 4, 2, 4)
(3, 3, 2, 4, 3, 1)
(3, 3, 2, 4, 3, 2)
(3, 3, 2, 4, 3, 3)
(3, 3, 2, 4, 3, 4)
(3, 3, 2, 4, 4, 1)
(3, 3, 2, 4, 4, 2)
(3, 3, 2, 4, 4, 3)
(3, 3, 2, 4, 4, 4)
(3, 3, 3, 1, 1, 1)
(3, 3, 3, 1, 1, 2)
(3, 3, 3, 1, 1, 3)
(3, 3, 3, 1, 1, 4)
(3, 3, 3, 1, 2, 1)
(3, 3, 3, 1, 2, 2)
(3, 3, 3, 1, 2, 3)
(3, 3, 3, 1, 2, 4)
(3, 3, 3, 1, 3, 1)
(3, 3, 3, 1, 3, 2)
(3, 3, 3, 1, 3, 3)
(3, 3, 3, 1, 3, 4)
(3, 3, 3, 1, 4, 1)
(3, 3, 3, 1, 4, 2)
(3, 3, 3, 1, 4, 3)
(3, 3, 3, 1, 4, 4)
(3, 3, 3, 2, 1, 1)
(3, 3, 3, 2, 1, 2)
(3, 3, 3, 2, 1, 3)
(3, 3, 3, 2, 1, 4)
(3, 3, 3, 2, 2, 1)
(3, 3, 3, 2, 2, 2)
(3, 3, 3, 2, 2, 3)
(3, 3, 3, 2, 2, 4)
(3, 3, 3, 2, 3, 1)
(3, 3, 3, 2, 3, 2)
(3, 3, 3, 2, 3, 3)
(3, 3, 3, 2, 3, 4)
(3, 3, 3, 2, 4, 1)
(3, 3, 3, 2, 4, 2)
(3, 3, 3, 2, 4, 3)
(3, 3, 3, 2, 4, 4)
(3, 3, 3, 3, 1, 1)
(3, 3, 3, 3, 1, 2)
(3, 3, 3, 3, 1, 3)
(3, 3, 3, 3, 1, 4)
(3, 3, 3, 3, 2, 1)
(3, 3, 3, 3, 2, 2)
(3, 3, 3, 3, 2, 3)
(3, 3, 3, 3, 2, 4)
(3, 3, 3, 3, 3, 1)
(3, 3, 3, 3, 3, 2)
(3, 3, 3, 3, 3, 3)
(3, 3, 3, 3, 3, 4)
(3, 3, 3, 3, 4, 1)
(3, 3, 3, 3, 4, 2)
(3, 3, 3, 3, 4, 3)
(3, 3, 3, 3, 4, 4)
(3, 3, 3, 4, 1, 1)
(3, 3, 3, 4, 1, 2)
(3, 3, 3, 4, 1, 3)
(3, 3, 3, 4, 1, 4)
(3, 3, 3, 4, 2, 1)
(3, 3, 3, 4, 2, 2)
(3, 3, 3, 4, 2, 3)
(3, 3, 3, 4, 2, 4)
(3, 3, 3, 4, 3, 1)
(3, 3, 3, 4, 3, 2)
(3, 3, 3, 4, 3, 3)
(3, 3, 3, 4, 3, 4)
(3, 3, 3, 4, 4, 1)
(3, 3, 3, 4, 4, 2)
(3, 3, 3, 4, 4, 3)
(3, 3, 3, 4, 4, 4)
(3, 3, 4, 1, 1, 1)
(3, 3, 4, 1, 1, 2)
(3, 3, 4, 1, 1, 3)
(3, 3, 4, 1, 1, 4)
(3, 3, 4, 1, 2, 1)
(3, 3, 4, 1, 2, 2)
(3, 3, 4, 1, 2, 3)
(3, 3, 4, 1, 2, 4)
(3, 3, 4, 1, 3, 1)
(3, 3, 4, 1, 3, 2)
(3, 3, 4, 1, 3, 3)
(3, 3, 4, 1, 3, 4)
(3, 3, 4, 1, 4, 1)
(3, 3, 4, 1, 4, 2)
(3, 3, 4, 1, 4, 3)
(3, 3, 4, 1, 4, 4)
(3, 3, 4, 2, 1, 1)
(3, 3, 4, 2, 1, 2)
(3, 3, 4, 2, 1, 3)
(3, 3, 4, 2, 1, 4)
(3, 3, 4, 2, 2, 1)
(3, 3, 4, 2, 2, 2)
(3, 3, 4, 2, 2, 3)
(3, 3, 4, 2, 2, 4)
(3, 3, 4, 2, 3, 1)
(3, 3, 4, 2, 3, 2)
(3, 3, 4, 2, 3, 3)
(3, 3, 4, 2, 3, 4)
(3, 3, 4, 2, 4, 1)
(3, 3, 4, 2, 4, 2)
(3, 3, 4, 2, 4, 3)
(3, 3, 4, 2, 4, 4)
(3, 3, 4, 3, 1, 1)
(3, 3, 4, 3, 1, 2)
(3, 3, 4, 3, 1, 3)
(3, 3, 4, 3, 1, 4)
(3, 3, 4, 3, 2, 1)
(3, 3, 4, 3, 2, 2)
(3, 3, 4, 3, 2, 3)
(3, 3, 4, 3, 2, 4)
(3, 3, 4, 3, 3, 1)
(3, 3, 4, 3, 3, 2)
(3, 3, 4, 3, 3, 3)
(3, 3, 4, 3, 3, 4)
(3, 3, 4, 3, 4, 1)
(3, 3, 4, 3, 4, 2)
(3, 3, 4, 3, 4, 3)
(3, 3, 4, 3, 4, 4)
(3, 3, 4, 4, 1, 1)
(3, 3, 4, 4, 1, 2)
(3, 3, 4, 4, 1, 3)
(3, 3, 4, 4, 1, 4)
(3, 3, 4, 4, 2, 1)
(3, 3, 4, 4, 2, 2)
(3, 3, 4, 4, 2, 3)
(3, 3, 4, 4, 2, 4)
(3, 3, 4, 4, 3, 1)
(3, 3, 4, 4, 3, 2)
(3, 3, 4, 4, 3, 3)
(3, 3, 4, 4, 3, 4)
(3, 3, 4, 4, 4, 1)
(3, 3, 4, 4, 4, 2)
(3, 3, 4, 4, 4, 3)
(3, 3, 4, 4, 4, 4)
(3, 4, 1, 1, 1, 1)
(3, 4, 1, 1, 1, 2)
(3, 4, 1, 1, 1, 3)
(3, 4, 1, 1, 1, 4)
(3, 4, 1, 1, 2, 1)
(3, 4, 1, 1, 2, 2)
(3, 4, 1, 1, 2, 3)
(3, 4, 1, 1, 2, 4)
(3, 4, 1, 1, 3, 1)
(3, 4, 1, 1, 3, 2)
(3, 4, 1, 1, 3, 3)
(3, 4, 1, 1, 3, 4)
(3, 4, 1, 1, 4, 1)
(3, 4, 1, 1, 4, 2)
(3, 4, 1, 1, 4, 3)
(3, 4, 1, 1, 4, 4)
(3, 4, 1, 2, 1, 1)
(3, 4, 1, 2, 1, 2)
(3, 4, 1, 2, 1, 3)
(3, 4, 1, 2, 1, 4)
(3, 4, 1, 2, 2, 1)
(3, 4, 1, 2, 2, 2)
(3, 4, 1, 2, 2, 3)
(3, 4, 1, 2, 2, 4)
(3, 4, 1, 2, 3, 1)
(3, 4, 1, 2, 3, 2)
(3, 4, 1, 2, 3, 3)
(3, 4, 1, 2, 3, 4)
(3, 4, 1, 2, 4, 1)
(3, 4, 1, 2, 4, 2)
(3, 4, 1, 2, 4, 3)
(3, 4, 1, 2, 4, 4)
(3, 4, 1, 3, 1, 1)
(3, 4, 1, 3, 1, 2)
(3, 4, 1, 3, 1, 3)
(3, 4, 1, 3, 1, 4)
(3, 4, 1, 3, 2, 1)
(3, 4, 1, 3, 2, 2)
(3, 4, 1, 3, 2, 3)
(3, 4, 1, 3, 2, 4)
(3, 4, 1, 3, 3, 1)
(3, 4, 1, 3, 3, 2)
(3, 4, 1, 3, 3, 3)
(3, 4, 1, 3, 3, 4)
(3, 4, 1, 3, 4, 1)
(3, 4, 1, 3, 4, 2)
(3, 4, 1, 3, 4, 3)
(3, 4, 1, 3, 4, 4)
(3, 4, 1, 4, 1, 1)
(3, 4, 1, 4, 1, 2)
(3, 4, 1, 4, 1, 3)
(3, 4, 1, 4, 1, 4)
(3, 4, 1, 4, 2, 1)
(3, 4, 1, 4, 2, 2)
(3, 4, 1, 4, 2, 3)
(3, 4, 1, 4, 2, 4)
(3, 4, 1, 4, 3, 1)
(3, 4, 1, 4, 3, 2)
(3, 4, 1, 4, 3, 3)
(3, 4, 1, 4, 3, 4)
(3, 4, 1, 4, 4, 1)
(3, 4, 1, 4, 4, 2)
(3, 4, 1, 4, 4, 3)
(3, 4, 1, 4, 4, 4)
(3, 4, 2, 1, 1, 1)
(3, 4, 2, 1, 1, 2)
(3, 4, 2, 1, 1, 3)
(3, 4, 2, 1, 1, 4)
(3, 4, 2, 1, 2, 1)
(3, 4, 2, 1, 2, 2)
(3, 4, 2, 1, 2, 3)
(3, 4, 2, 1, 2, 4)
(3, 4, 2, 1, 3, 1)
(3, 4, 2, 1, 3, 2)
(3, 4, 2, 1, 3, 3)
(3, 4, 2, 1, 3, 4)
(3, 4, 2, 1, 4, 1)
(3, 4, 2, 1, 4, 2)
(3, 4, 2, 1, 4, 3)
(3, 4, 2, 1, 4, 4)
(3, 4, 2, 2, 1, 1)
(3, 4, 2, 2, 1, 2)
(3, 4, 2, 2, 1, 3)
(3, 4, 2, 2, 1, 4)
(3, 4, 2, 2, 2, 1)
(3, 4, 2, 2, 2, 2)
(3, 4, 2, 2, 2, 3)
(3, 4, 2, 2, 2, 4)
(3, 4, 2, 2, 3, 1)
(3, 4, 2, 2, 3, 2)
(3, 4, 2, 2, 3, 3)
(3, 4, 2, 2, 3, 4)
(3, 4, 2, 2, 4, 1)
(3, 4, 2, 2, 4, 2)
(3, 4, 2, 2, 4, 3)
(3, 4, 2, 2, 4, 4)
(3, 4, 2, 3, 1, 1)
(3, 4, 2, 3, 1, 2)
(3, 4, 2, 3, 1, 3)
(3, 4, 2, 3, 1, 4)
(3, 4, 2, 3, 2, 1)
(3, 4, 2, 3, 2, 2)
(3, 4, 2, 3, 2, 3)
(3, 4, 2, 3, 2, 4)
(3, 4, 2, 3, 3, 1)
(3, 4, 2, 3, 3, 2)
(3, 4, 2, 3, 3, 3)
(3, 4, 2, 3, 3, 4)
(3, 4, 2, 3, 4, 1)
(3, 4, 2, 3, 4, 2)
(3, 4, 2, 3, 4, 3)
(3, 4, 2, 3, 4, 4)
(3, 4, 2, 4, 1, 1)
(3, 4, 2, 4, 1, 2)
(3, 4, 2, 4, 1, 3)
(3, 4, 2, 4, 1, 4)
(3, 4, 2, 4, 2, 1)
(3, 4, 2, 4, 2, 2)
(3, 4, 2, 4, 2, 3)
(3, 4, 2, 4, 2, 4)
(3, 4, 2, 4, 3, 1)
(3, 4, 2, 4, 3, 2)
(3, 4, 2, 4, 3, 3)
(3, 4, 2, 4, 3, 4)
(3, 4, 2, 4, 4, 1)
(3, 4, 2, 4, 4, 2)
(3, 4, 2, 4, 4, 3)
(3, 4, 2, 4, 4, 4)
(3, 4, 3, 1, 1, 1)
(3, 4, 3, 1, 1, 2)
(3, 4, 3, 1, 1, 3)
(3, 4, 3, 1, 1, 4)
(3, 4, 3, 1, 2, 1)
(3, 4, 3, 1, 2, 2)
(3, 4, 3, 1, 2, 3)
(3, 4, 3, 1, 2, 4)
(3, 4, 3, 1, 3, 1)
(3, 4, 3, 1, 3, 2)
(3, 4, 3, 1, 3, 3)
(3, 4, 3, 1, 3, 4)
(3, 4, 3, 1, 4, 1)
(3, 4, 3, 1, 4, 2)
(3, 4, 3, 1, 4, 3)
(3, 4, 3, 1, 4, 4)
(3, 4, 3, 2, 1, 1)
(3, 4, 3, 2, 1, 2)
(3, 4, 3, 2, 1, 3)
(3, 4, 3, 2, 1, 4)
(3, 4, 3, 2, 2, 1)
(3, 4, 3, 2, 2, 2)
(3, 4, 3, 2, 2, 3)
(3, 4, 3, 2, 2, 4)
(3, 4, 3, 2, 3, 1)
(3, 4, 3, 2, 3, 2)
(3, 4, 3, 2, 3, 3)
(3, 4, 3, 2, 3, 4)
(3, 4, 3, 2, 4, 1)
(3, 4, 3, 2, 4, 2)
(3, 4, 3, 2, 4, 3)
(3, 4, 3, 2, 4, 4)
(3, 4, 3, 3, 1, 1)
(3, 4, 3, 3, 1, 2)
(3, 4, 3, 3, 1, 3)
(3, 4, 3, 3, 1, 4)
(3, 4, 3, 3, 2, 1)
(3, 4, 3, 3, 2, 2)
(3, 4, 3, 3, 2, 3)
(3, 4, 3, 3, 2, 4)
(3, 4, 3, 3, 3, 1)
(3, 4, 3, 3, 3, 2)
(3, 4, 3, 3, 3, 3)
(3, 4, 3, 3, 3, 4)
(3, 4, 3, 3, 4, 1)
(3, 4, 3, 3, 4, 2)
(3, 4, 3, 3, 4, 3)
(3, 4, 3, 3, 4, 4)
(3, 4, 3, 4, 1, 1)
(3, 4, 3, 4, 1, 2)
(3, 4, 3, 4, 1, 3)
(3, 4, 3, 4, 1, 4)
(3, 4, 3, 4, 2, 1)
(3, 4, 3, 4, 2, 2)
(3, 4, 3, 4, 2, 3)
(3, 4, 3, 4, 2, 4)
(3, 4, 3, 4, 3, 1)
(3, 4, 3, 4, 3, 2)
(3, 4, 3, 4, 3, 3)
(3, 4, 3, 4, 3, 4)
(3, 4, 3, 4, 4, 1)
(3, 4, 3, 4, 4, 2)
(3, 4, 3, 4, 4, 3)
(3, 4, 3, 4, 4, 4)
(3, 4, 4, 1, 1, 1)
(3, 4, 4, 1, 1, 2)
(3, 4, 4, 1, 1, 3)
(3, 4, 4, 1, 1, 4)
(3, 4, 4, 1, 2, 1)
Found MDS matrix for GF 256 and p(x) = Poly(x^8 + x^4 + x^3 + x + 1, GF(2))
Polynomial representation
GF([[x + 1, x^2, x^2, 1, x, 1],
    [1, x + 1, x^2, x^2, 1, x],
    [x, 1, x + 1, x^2, x^2, 1],
    [1, x, 1, x + 1, x^2, x^2],
    [x^2, 1, x, 1, x + 1, x^2],
    [x^2, x^2, 1, x, 1, x + 1]], order=2^8)
Integer representation
GF([[3, 4, 4, 1, 2, 1],
    [1, 3, 4, 4, 1, 2],
    [2, 1, 3, 4, 4, 1],
    [1, 2, 1, 3, 4, 4],
    [4, 1, 2, 1, 3, 4],
    [4, 4, 1, 2, 1, 3]], order=2^8)
Hexadecimal representation
['0x3', '0x4', '0x4', '0x1', '0x2', '0x1']
['0x1', '0x3', '0x4', '0x4', '0x1', '0x2']
['0x2', '0x1', '0x3', '0x4', '0x4', '0x1']
['0x1', '0x2', '0x1', '0x3', '0x4', '0x4']
['0x4', '0x1', '0x2', '0x1', '0x3', '0x4']
['0x4', '0x4', '0x1', '0x2', '0x1', '0x3']
XOR cost: 36
XTIME cost: 36
Inverse matrix:
Polynomial representation
GF([[x^3 + x, x^5 + x^4, x^7 + x^6 + x, x^6 + x^3 + x,
     x^7 + x^6 + x^3 + x^2 + 1, x^6 + x^5 + x^4 + x^3 + x^2 + x],
    [x^6 + x^5 + x^4 + x^3 + x^2 + x, x^3 + x, x^5 + x^4, x^7 + x^6 + x,
     x^6 + x^3 + x, x^7 + x^6 + x^3 + x^2 + 1],
    [x^7 + x^6 + x^3 + x^2 + 1, x^6 + x^5 + x^4 + x^3 + x^2 + x, x^3 + x,
     x^5 + x^4, x^7 + x^6 + x, x^6 + x^3 + x],
    [x^6 + x^3 + x, x^7 + x^6 + x^3 + x^2 + 1,
     x^6 + x^5 + x^4 + x^3 + x^2 + x, x^3 + x, x^5 + x^4, x^7 + x^6 + x],
    [x^7 + x^6 + x, x^6 + x^3 + x, x^7 + x^6 + x^3 + x^2 + 1,
     x^6 + x^5 + x^4 + x^3 + x^2 + x, x^3 + x, x^5 + x^4],
    [x^5 + x^4, x^7 + x^6 + x, x^6 + x^3 + x, x^7 + x^6 + x^3 + x^2 + 1,
     x^6 + x^5 + x^4 + x^3 + x^2 + x, x^3 + x]], order=2^8)
Integer representation
GF([[ 10,  48, 194,  74, 205, 126],
    [126,  10,  48, 194,  74, 205],
    [205, 126,  10,  48, 194,  74],
    [ 74, 205, 126,  10,  48, 194],
    [194,  74, 205, 126,  10,  48],
    [ 48, 194,  74, 205, 126,  10]], order=2^8)
Hexadecimal representation
['0xa', '0x30', '0xc2', '0x4a', '0xcd', '0x7e']
['0x7e', '0xa', '0x30', '0xc2', '0x4a', '0xcd']
['0xcd', '0x7e', '0xa', '0x30', '0xc2', '0x4a']
['0x4a', '0xcd', '0x7e', '0xa', '0x30', '0xc2']
['0xc2', '0x4a', '0xcd', '0x7e', '0xa', '0x30']
['0x30', '0xc2', '0x4a', '0xcd', '0x7e', '0xa']
XOR cost: 120
XTIME cost: 204
which is also MDS.
(3, 4, 4, 1, 2, 2)
(3, 4, 4, 1, 2, 3)
(3, 4, 4, 1, 2, 4)
(3, 4, 4, 1, 3, 1)
(3, 4, 4, 1, 3, 2)
(3, 4, 4, 1, 3, 3)
(3, 4, 4, 1, 3, 4)
(3, 4, 4, 1, 4, 1)
(3, 4, 4, 1, 4, 2)
(3, 4, 4, 1, 4, 3)
(3, 4, 4, 1, 4, 4)
(3, 4, 4, 2, 1, 1)
(3, 4, 4, 2, 1, 2)
(3, 4, 4, 2, 1, 3)
